datetime,symbol,open,high,close,market_cap,coin
2024-11-17,ADA,0.588734921251616,0.7369580120453421,0.7369580120453421,26346062209.769974,ADA
2024-11-24,ADA,0.7021515183224912,1.0632099880614343,1.0632099880614343,37995867804.11106,ADA
2024-12-01,ADA,1.0259059332257112,1.0795804194768817,1.079440192925627,38662755540.67341,ADA
2024-12-08,ADA,1.147892256369758,1.2330018039218942,1.2144434934843331,43485669123.33586,ADA
2024-12-15,ADA,1.197963535910322,1.197963535910322,1.0601034433845538,37963590469.38818,ADA
2024-12-22,ADA,1.105937649529409,1.105937649529409,0.9046599113089584,32347333228.842308,ADA
2024-12-29,ADA,0.8827956119261179,0.9368563828179975,0.8875851081613702,31824025510.76384,ADA
2025-01-05,ADA,0.8591433475186276,1.0904865469624805,1.0719205077612817,38453818208.48556,ADA
2025-01-12,ADA,1.0939767111827936,1.0941475413501178,0.996136878939902,35743211320.13196,ADA
2025-01-19,ADA,0.969186964876666,1.1369537229272808,1.1009310555353091,39484505228.01884,ADA
2025-01-26,ADA,0.9917829386728936,1.0068201561876229,0.9775990304899744,35108848393.8826,ADA
2025-02-02,ADA,0.9541780430020652,0.9609684445044404,0.8982630053120425,32282111416.230274,ADA
2025-02-09,ADA,0.7981056815290045,0.8095252800415622,0.7021784786978031,25218641928.38805,ADA
2025-02-16,ADA,0.6829085131547858,0.8102560488773543,0.7814783063035197,28066250054.16384,ADA
2025-02-23,ADA,0.7713503011207024,0.8072872842141813,0.7742502077307336,27839353694.895294,ADA
2025-03-02,ADA,0.7709438007684473,0.7709438007684473,0.6582602004111846,23630356571.081604,ADA
2025-03-09,ADA,1.1383401347214197,1.1383401347214197,0.804467726740253,28882396287.35148,ADA
2025-03-16,ADA,0.721388146040346,0.7477933206994789,0.7477933206994789,26899724202.787777,ADA
2025-03-23,ADA,0.7063226566895222,0.7454676924079612,0.7004888130724237,25197460837.91379,ADA
2025-03-30,ADA,0.708589878997602,0.7456209405094492,0.6740559356529756,24251446924.00508,ADA
2025-04-06,ADA,0.6601152181346328,0.6782918986781525,0.6562187375321188,23579970910.38866,ADA
2025-04-13,ADA,0.573016902460604,0.658135992436163,0.658135992436163,23694035438.31094,ADA
2025-04-20,ADA,0.6370042586934123,0.6370042586934123,0.6280852975713835,22622189176.60253,ADA
2025-04-27,ADA,0.6202087731824584,0.7220676397924738,0.7075935331519487,25489395856.82053,ADA
2025-05-04,ADA,0.704070171794187,0.7052906740354157,0.7013467253059199,25270033507.44271,ADA
2025-05-11,ADA,0.6763756494805502,0.8400596557571808,0.8400596557571808,30273711466.99497,ADA
2025-05-18,ADA,0.8048629924679394,0.8312541090164433,0.7424784161936966,26771209957.898502,ADA
2025-05-25,ADA,0.7518394820880364,0.8077548195843751,0.7460261925160765,26915457892.192314,ADA
2025-06-01,ADA,0.7589761692612583,0.7589761692612583,0.6863035406713839,24770107966.349792,ADA
2025-06-08,ADA,0.6853559510305921,0.6900620402912112,0.665097118031322,24001422606.92728,ADA
2025-06-15,ADA,0.6696475032429187,0.7161084051691045,0.6249531411165467,22575311987.07911,ADA
2025-06-22,ADA,0.6338091675682362,0.6348092267777333,0.5507083653541873,19860269185.90414,ADA
2025-06-29,ADA,0.5411301510006504,0.5872194649270592,0.5655976009022613,20424929514.86251,ADA
2025-07-06,ADA,0.5775074724180472,0.5987839336899987,0.5760131698614164,20813202746.91737,ADA
2025-07-13,ADA,0.5857056935866781,0.7265907139485025,0.7265907139485025,26197884621.99821,ADA
